시도,시군구,사고년도,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
시도,시군구,사고년도,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명,승용차,승합차,화물차,특수차,이륜차,사륜오토바이(ATV),원동기장치자전거,자전거,개인형이동장치(PM),건설기계,농기계,기타/불명
서울,용산구,사고[건],"1,006",64,65,-,103,-,4,26,2,5,-,55,860,58,88,1,103,1,3,22,1,4,-,46,627,49,60,3,92,-,3,18,4,6,1,27,671,64,80,2,109,-,1,48,6,4,-,29,713,69,75,-,102,-,1,30,5,3,-,16,700,57,82,5,84,-,8,32,8,11,-,9
서울,용산구,사망[명],9,0,2,-,3,-,0,0,0,0,-,0,5,1,2,0,2,0,0,0,0,0,-,0,5,0,2,1,3,-,0,0,0,1,0,0,1,1,1,1,1,-,0,0,0,0,-,0,2,0,5,-,4,-,0,0,0,0,-,0,4,0,3,0,2,-,0,1,1,0,-,0
서울,용산구,부상[명],"1,445",81,93,-,118,-,4,34,2,8,-,67,"1,222",69,118,1,122,1,3,23,1,4,-,50,866,58,68,2,118,-,4,22,4,8,1,27,962,72,104,2,131,-,1,57,6,4,-,30,968,87,90,-,123,-,1,33,6,4,-,18,"1,010",66,104,7,105,-,11,34,8,12,-,9
서울,성동구,사고[건],718,57,127,4,126,-,11,47,3,9,-,41,677,59,103,4,129,-,8,63,5,7,-,36,659,45,98,2,132,-,16,93,15,14,-,45,634,30,119,1,119,-,18,87,16,10,-,23,566,39,91,1,103,-,19,85,16,6,-,22,587,50,89,2,88,-,14,49,6,8,-,26
서울,성동구,사망[명],3,0,2,0,3,-,0,1,0,0,-,0,7,0,2,0,3,-,1,0,0,0,-,0,4,1,1,0,2,-,0,1,0,0,-,0,6,0,1,0,0,-,0,0,0,1,-,0,5,0,0,0,2,-,0,1,0,0,-,0,3,0,1,0,1,-,0,0,1,0,-,0
서울,성동구,부상[명],"1,052",67,165,4,150,-,13,51,3,12,-,44,944,79,131,4,152,-,7,68,5,9,-,40,932,49,127,3,167,-,19,102,15,21,-,46,859,33,158,1,143,-,19,98,17,9,-,25,766,51,109,11,125,-,22,91,17,6,-,24,809,65,110,5,111,-,18,58,5,12,-,28
서울,동대문구,사고[건],"1,009",111,172,-,198,2,50,105,5,13,-,34,887,94,176,3,225,-,37,110,3,8,-,22,769,78,160,2,251,1,37,114,12,11,-,13,763,73,146,2,232,2,33,94,14,14,1,16,849,89,178,-,230,-,30,114,11,11,-,22,928,145,171,4,211,1,30,119,18,17,-,30
서울,동대문구,사망[명],7,0,5,-,1,0,0,1,0,0,-,0,9,0,0,0,5,-,0,1,0,0,-,0,5,1,1,0,0,0,2,0,1,0,-,0,6,3,2,0,3,0,0,2,0,1,0,0,5,0,1,-,5,-,0,0,0,0,-,1,6,1,2,0,0,0,1,0,0,0,-,0
서울,동대문구,부상[명],"1,327",161,215,-,229,3,57,114,5,13,-,36,"1,153",125,223,3,277,-,48,120,3,12,-,24,"1,019",89,202,5,318,2,48,126,11,11,-,14,951,80,163,3,279,2,38,95,15,13,1,16,"1,050",109,207,-,267,-,41,121,11,13,-,24,"1,153",159,200,4,281,1,39,130,18,23,-,31
서울,성북구,사고[건],908,105,128,-,164,1,35,41,3,8,-,34,957,109,136,1,217,1,19,37,2,18,-,12,805,73,132,1,166,-,23,40,4,14,-,17,826,87,114,1,160,-,13,46,5,8,-,25,832,99,129,3,139,-,16,39,10,7,-,14,772,114,111,2,153,-,19,33,15,10,-,27
